,age,gender,employment_years,employment_status,monthly_income,monthly_expenses,credit_history_years,past_default,residence_type,loan_amount,education,loan_intent,interest_rate,loan_percent_income,credit_score,loan_status,expense_to_income
242,30,0,6.0,0,3844.25,3312.24,10.0,0,3,19750.0,3,0,10.48,5.14,627.0,1,0.86
243,27,1,3.0,0,4866.25,4399.87,7.0,0,3,25000.0,1,1,10.59,5.14,682.0,1,0.9
244,33,1,10.0,0,2583.58,1920.08,6.0,0,3,13250.0,1,5,7.66,5.13,690.0,1,0.74
245,27,1,3.0,0,4871.0,3151.61,7.0,0,3,24977.0,4,5,10.6,5.13,676.0,1,0.65
246,26,0,6.0,0,4876.33,3843.39,4.0,0,3,25000.0,4,1,9.64,5.13,686.0,1,0.79
247,36,1,14.0,0,4106.33,2596.29,12.0,0,3,21046.0,1,3,18.24,5.13,633.0,1,0.63
248,35,1,13.0,0,4098.25,3413.43,10.0,0,3,21000.0,1,5,19.41,5.12,671.0,1,0.83
249,30,1,6.0,0,2342.33,1744.07,5.0,0,3,12000.0,0,5,7.29,5.12,571.0,1,0.74
250,26,1,8.0,0,4883.5,3742.36,2.0,0,3,25000.0,1,5,18.43,5.12,595.0,1,0.77
251,25,1,5.0,0,3906.83,2593.61,4.0,0,3,20000.0,1,4,11.17,5.12,672.0,1,0.66
252,29,0,7.0,0,3357.67,2880.44,4.0,0,3,17177.0,1,3,14.47,5.12,701.0,1,0.86
253,27,0,3.0,0,4889.5,3855.48,5.0,0,3,25000.0,4,1,10.59,5.11,635.0,1,0.79
254,29,0,2.0,1,1390.58,824.16,7.0,0,3,7109.0,1,5,8.78,5.11,587.0,1,0.59
255,26,0,3.0,0,4891.17,4414.09,3.0,0,3,25000.0,1,0,18.43,5.11,660.0,1,0.9
256,33,0,12.0,0,4895.17,3300.6,10.0,0,3,25000.0,1,0,9.99,5.11,619.0,1,0.67
257,31,1,7.0,0,2154.92,1325.58,10.0,0,2,11000.0,0,3,11.03,5.1,673.0,0,0.62
258,24,0,1.0,1,3575.83,2605.98,4.0,0,3,18250.0,1,4,11.49,5.1,631.0,1,0.73
259,27,1,3.0,0,4899.58,3339.88,7.0,0,3,25000.0,1,4,10.59,5.1,564.0,1,0.68
260,29,1,7.0,0,4900.08,3642.07,8.0,0,3,25000.0,0,2,13.61,5.1,603.0,1,0.74
261,31,1,8.0,0,2956.33,2085.47,10.0,0,3,15075.0,0,2,11.01,5.1,611.0,1,0.71
262,24,0,0.0,2,3576.92,2155.86,3.0,0,1,18225.0,1,3,9.63,5.1,699.0,1,0.6
263,66,0,45.0,0,4367.5,3809.18,23.0,0,3,22250.0,3,0,14.59,5.09,672.0,1,0.87
264,30,0,10.0,0,3732.42,3414.19,5.0,0,3,19000.0,0,1,15.21,5.09,681.0,1,0.91
265,28,0,6.0,0,3705.75,2503.93,5.0,0,3,18863.0,1,1,14.03,5.09,689.0,1,0.68
266,24,0,2.0,1,3885.67,3399.82,4.0,0,3,19774.0,0,3,8.17,5.09,572.0,1,0.87
267,28,1,7.0,0,2955.0,2693.4,8.0,0,3,15000.0,3,1,14.65,5.08,583.0,1,0.91
268,24,1,3.0,0,4492.67,3397.83,3.0,0,0,22800.0,3,0,17.27,5.07,606.0,1,0.76
269,23,0,2.0,1,3892.17,3513.25,4.0,0,3,19750.0,3,4,7.51,5.07,546.0,1,0.9
270,34,1,11.0,0,4633.25,3062.94,9.0,0,3,23500.0,4,4,11.36,5.07,723.0,1,0.66
271,31,1,7.0,0,2171.17,1663.34,6.0,0,3,11000.0,1,3,8.59,5.07,570.0,1,0.77
272,31,1,5.0,0,1383.67,1122.41,9.0,0,3,7000.0,1,2,9.62,5.06,686.0,1,0.81
273,25,1,3.0,0,3956.08,2715.64,4.0,0,3,20000.0,1,4,11.22,5.06,633.0,1,0.69
274,21,1,0.0,2,3660.0,2333.61,2.0,0,3,18500.0,0,3,10.91,5.05,635.0,1,0.64
275,25,1,5.0,0,3957.83,2943.1,4.0,0,3,20000.0,3,3,11.35,5.05,660.0,1,0.74
276,31,1,8.0,0,2984.58,2420.9,7.0,0,3,15075.0,1,2,11.01,5.05,517.0,1,0.81
277,26,1,2.0,1,2951.25,1986.31,3.0,0,3,14906.0,3,3,8.82,5.05,632.0,1,0.67
278,28,1,3.0,0,2969.92,2034.48,8.0,0,3,15000.0,1,3,14.02,5.05,621.0,1,0.69
279,23,0,1.0,1,4158.33,2798.27,3.0,1,2,21000.0,3,3,6.17,5.05,635.0,0,0.67
280,25,0,4.0,0,4654.75,3449.1,4.0,0,0,23500.0,0,1,10.25,5.05,684.0,0,0.74
281,27,1,5.0,0,5462.42,4210.54,10.0,1,0,27575.0,2,2,11.01,5.05,667.0,0,0.77
282,26,1,1.0,1,2975.33,2007.17,3.0,0,3,15000.0,1,3,10.0,5.04,609.0,1,0.67
283,21,1,0.0,2,3672.08,2813.09,3.0,0,3,18500.0,0,1,10.91,5.04,690.0,1,0.77
284,28,0,10.0,0,2981.0,1937.52,8.0,0,3,15000.0,1,4,13.48,5.03,580.0,1,0.65
285,34,0,12.0,0,4668.25,3672.15,9.0,0,3,23487.0,3,1,11.41,5.03,678.0,1,0.79
286,31,0,7.0,0,2997.75,2169.03,10.0,0,3,15075.0,1,3,11.01,5.03,659.0,1,0.72
287,22,1,0.0,2,2586.42,1158.12,4.0,0,2,13000.0,1,4,8.88,5.03,663.0,0,0.45
288,36,0,13.0,0,2387.75,1520.13,11.0,1,2,12000.0,0,5,11.48,5.03,581.0,0,0.64
289,23,1,3.0,0,4776.58,4422.91,5.0,0,3,24000.0,3,5,11.37,5.02,670.0,1,0.93
290,27,0,2.0,1,5488.25,3826.01,5.0,1,0,27575.0,1,2,11.01,5.02,610.0,0,0.7
291,22,1,1.0,1,4777.0,2745.18,4.0,0,0,24000.0,3,3,10.37,5.02,646.0,1,0.57
292,23,0,2.0,1,4777.17,4092.53,4.0,0,3,24000.0,1,5,11.58,5.02,603.0,1,0.86
293,24,0,3.0,0,4779.67,3747.03,2.0,0,3,24000.0,1,4,17.8,5.02,672.0,1,0.78
294,41,1,20.0,0,4980.0,3597.9,13.0,0,3,25000.0,3,2,17.04,5.02,606.0,1,0.72
295,22,1,0.0,2,3730.08,2896.88,3.0,0,3,18725.0,1,5,6.54,5.02,667.0,1,0.78
296,31,1,11.0,0,2589.67,1783.7,7.0,0,3,13000.0,4,3,8.9,5.02,627.0,1,0.69
297,30,1,4.0,0,2999.5,2621.35,7.0,0,3,15057.0,3,3,10.76,5.02,580.0,1,0.87
298,21,0,0.0,2,1993.42,1522.7,3.0,0,3,10000.0,4,2,10.99,5.02,631.0,1,0.76
299,26,0,4.0,0,2990.42,1934.15,2.0,0,3,15000.0,4,3,10.0,5.02,680.0,1,0.65
300,25,0,2.0,1,2950.75,2405.39,3.0,0,3,14800.0,1,3,7.49,5.02,448.0,1,0.82
301,26,1,2.0,1,2990.75,2372.72,4.0,0,3,15000.0,4,1,9.62,5.02,613.0,1,0.79
302,26,1,1.0,1,6042.75,3587.43,4.0,1,0,30304.0,1,1,13.67,5.01,526.0,0,0.59
303,22,0,0.0,2,3689.42,3047.89,4.0,1,0,18500.0,0,4,7.9,5.01,570.0,0,0.83
304,22,0,0.0,2,3670.25,2540.34,3.0,0,3,18401.0,3,4,11.18,5.01,687.0,1,0.69
305,21,1,0.0,2,4988.67,3380.13,2.0,0,3,25000.0,3,1,10.99,5.01,648.0,1,0.68
306,26,0,0.0,2,2893.83,2566.92,3.0,0,3,14500.0,0,4,12.53,5.01,598.0,1,0.89
307,27,1,8.0,0,4036.0,2671.5,8.0,0,3,20223.0,4,5,6.83,5.01,650.0,1,0.66
308,24,1,0.0,2,3991.92,2640.51,2.0,0,3,20000.0,0,3,14.74,5.01,665.0,1,0.66
309,24,0,0.0,2,1298.67,1013.48,4.0,0,3,6505.0,3,1,7.61,5.01,599.0,1,0.78
310,23,0,1.0,1,3667.5,1900.03,4.0,1,0,18367.0,0,4,7.89,5.01,606.0,0,0.52
311,36,1,14.0,0,4994.08,4596.17,11.0,0,3,25000.0,1,4,15.63,5.01,676.0,1,0.92
312,31,1,9.0,0,2934.42,2130.63,10.0,0,3,14688.0,0,3,15.93,5.01,609.0,1,0.73
313,26,1,0.0,2,4495.5,2815.09,3.0,0,0,22500.0,0,1,11.01,5.01,633.0,1,0.63
314,27,1,2.0,1,4796.67,4191.69,5.0,0,3,24000.0,4,0,17.14,5.0,702.0,1,0.87
315,30,0,9.0,0,2878.58,1780.9,5.0,0,2,14400.0,0,3,12.18,5.0,714.0,0,0.62
316,22,1,0.0,2,2599.25,1381.15,3.0,1,2,13000.0,4,5,7.88,5.0,735.0,0,0.53
317,24,1,0.0,2,3051.67,1944.47,3.0,1,2,15250.0,0,2,6.54,5.0,676.0,0,0.64
318,36,1,13.0,0,7004.08,5353.98,15.0,0,3,35000.0,1,5,11.01,5.0,700.0,1,0.76
319,27,1,2.0,1,5003.17,3645.56,5.0,0,3,25000.0,0,0,11.36,5.0,647.0,1,0.73
320,28,0,6.0,0,2303.17,1792.05,5.0,0,3,11500.0,0,1,8.49,4.99,612.0,1,0.78
321,34,0,13.0,0,3636.08,2789.01,11.0,0,0,18148.0,4,4,9.53,4.99,666.0,0,0.77
322,33,1,11.0,0,3356.17,3038.71,5.0,0,3,16750.0,1,4,12.53,4.99,608.0,1,0.91
323,22,0,1.0,1,3736.83,2342.81,3.0,0,3,18649.0,1,4,7.83,4.99,538.0,1,0.63
324,23,1,2.0,1,2454.67,1881.54,4.0,0,3,12250.0,3,1,13.16,4.99,645.0,1,0.77
325,54,1,29.0,0,4010.33,2321.21,19.0,0,0,20000.0,1,4,10.71,4.99,704.0,0,0.58
326,24,0,1.0,1,3653.25,3056.69,4.0,0,3,18200.0,3,5,8.88,4.98,562.0,1,0.84
327,31,0,7.0,0,4966.33,4171.0,6.0,0,3,24712.0,3,4,14.08,4.98,600.0,1,0.84
328,22,1,0.0,2,3701.83,1971.4,4.0,1,0,18407.0,0,5,8.34,4.97,651.0,0,0.53
329,25,1,7.0,0,4877.83,3792.28,3.0,0,0,24250.0,0,1,10.25,4.97,649.0,0,0.78
330,22,1,0.0,2,3752.75,3475.48,3.0,0,3,18655.0,1,1,7.9,4.97,633.0,1,0.93
331,30,1,6.0,0,1106.58,448.97,8.0,0,2,5500.0,3,2,10.36,4.97,659.0,1,0.41
332,25,0,1.0,1,4426.58,3249.71,2.0,0,3,22000.0,3,2,13.11,4.97,597.0,1,0.73
333,25,0,4.0,0,1081.58,913.31,3.0,0,2,5365.0,4,2,11.52,4.96,478.0,1,0.84
334,22,1,0.0,2,5041.75,3223.23,3.0,0,3,25000.0,0,4,11.83,4.96,687.0,1,0.64
335,23,0,0.0,2,5042.58,3554.14,3.0,0,3,25000.0,3,5,8.08,4.96,628.0,1,0.7
336,23,1,0.0,2,5048.25,3554.05,4.0,0,3,25000.0,1,4,11.74,4.95,545.0,1,0.7
337,42,0,21.0,0,3991.58,3037.62,14.0,0,3,19750.0,4,2,10.65,4.95,674.0,1,0.76
338,25,1,4.0,0,4919.83,3537.63,3.0,1,0,24339.0,1,2,10.88,4.95,498.0,0,0.72
339,26,0,4.0,0,7077.0,3807.48,2.0,1,0,35000.0,1,5,7.9,4.95,612.0,0,0.54
340,24,0,1.0,1,4855.17,3910.35,2.0,0,3,24000.0,3,5,16.29,4.94,522.0,1,0.81
341,32,0,12.0,0,4048.83,3665.82,5.0,0,3,20000.0,0,0,13.11,4.94,717.0,1,0.91
342,25,1,3.0,0,4983.92,3466.08,3.0,0,0,24619.0,3,2,12.87,4.94,673.0,0,0.7
343,22,1,0.0,2,5062.25,3549.33,2.0,0,3,25000.0,3,5,10.36,4.94,634.0,1,0.7
344,23,1,1.0,1,5062.83,4231.12,3.0,0,3,25000.0,3,0,7.9,4.94,650.0,1,0.84
345,25,0,2.0,1,2861.0,1219.48,4.0,1,2,14125.0,0,5,6.99,4.94,658.0,0,0.43
346,21,0,0.0,2,5350.0,3390.1,3.0,0,0,26400.0,0,3,16.49,4.93,610.0,1,0.63
347,28,1,6.0,0,5066.58,4180.16,7.0,0,3,25000.0,4,5,12.21,4.93,591.0,1,0.83
348,32,1,6.0,0,1262.42,1066.78,9.0,0,3,6229.0,0,1,6.25,4.93,664.0,1,0.85
349,23,1,0.0,2,5066.75,3876.19,4.0,0,3,25000.0,3,5,11.83,4.93,658.0,1,0.77
350,24,0,1.0,1,6587.83,4095.3,3.0,0,3,32500.0,1,2,9.99,4.93,700.0,1,0.62
351,25,1,1.0,1,2864.0,1535.65,2.0,0,2,14125.0,3,1,6.99,4.93,536.0,0,0.54
352,27,1,6.0,0,5271.83,4165.94,10.0,0,3,26000.0,0,3,10.99,4.93,653.0,1,0.79
353,25,1,0.0,2,5069.08,3913.15,2.0,0,3,25000.0,1,2,5.99,4.93,588.0,1,0.77
354,43,0,21.0,0,2788.42,2218.72,15.0,0,3,13750.0,0,4,15.31,4.93,676.0,1,0.8
355,28,1,6.0,0,5070.0,3339.36,7.0,0,3,25000.0,4,3,13.11,4.93,643.0,1,0.66
356,26,0,6.0,0,3044.08,2278.11,2.0,1,0,15000.0,0,2,10.62,4.93,634.0,0,0.75
357,26,0,2.0,1,6088.67,3902.4,4.0,1,0,30000.0,4,1,14.27,4.93,639.0,0,0.64
358,26,1,3.0,0,6089.0,4181.79,3.0,0,0,30000.0,4,4,14.27,4.93,668.0,0,0.69
359,36,1,12.0,0,4241.83,3399.41,11.0,0,3,20897.0,1,1,8.12,4.93,662.0,1,0.8
360,24,1,0.0,2,5074.92,3234.34,3.0,0,0,25000.0,1,1,15.58,4.93,668.0,0,0.64
361,27,1,7.0,0,6075.42,4325.01,4.0,1,0,29924.0,4,5,14.17,4.93,714.0,0,0.71
362,35,1,12.0,0,4164.75,2935.25,6.0,0,3,20500.0,1,1,12.53,4.92,706.0,1,0.7
363,26,0,5.0,0,3073.92,2465.77,6.0,1,0,15129.0,3,2,8.71,4.92,533.0,0,0.8
364,30,0,8.0,0,4065.75,2904.09,5.0,0,3,20000.0,3,0,12.93,4.92,675.0,1,0.71
365,22,0,0.0,2,2190.5,1933.52,2.0,0,3,10775.0,3,0,15.37,4.92,639.0,1,0.88
366,30,0,8.0,0,4839.0,3842.86,9.0,1,0,23800.0,0,1,12.42,4.92,627.0,0,0.79
367,48,0,24.0,0,4067.08,2830.02,12.0,0,3,20000.0,3,5,7.49,4.92,687.0,1,0.7
368,32,1,10.0,0,2949.25,2735.17,10.0,0,3,14500.0,4,4,16.7,4.92,669.0,1,0.93
369,34,0,11.0,0,5492.08,4301.83,5.0,1,0,27000.0,0,2,7.9,4.92,704.0,0,0.78
370,22,0,0.0,2,5085.75,4578.32,3.0,0,3,25000.0,3,5,12.23,4.92,623.0,1,0.9
371,25,1,0.0,2,2874.08,1282.5,4.0,1,2,14125.0,0,5,6.99,4.91,684.0,0,0.45
372,26,0,4.0,0,4885.0,3572.88,3.0,0,3,24000.0,3,3,11.01,4.91,664.0,1,0.73
373,35,0,16.0,0,4275.33,3218.24,11.0,0,3,21000.0,0,1,8.47,4.91,683.0,1,0.75
374,30,0,11.0,0,4843.33,3464.8,9.0,0,0,23786.0,1,1,12.32,4.91,671.0,0,0.72
375,25,1,5.0,0,5090.83,3958.73,5.0,0,3,25000.0,3,5,12.57,4.91,551.0,1,0.78
376,23,1,1.0,1,5091.92,3297.9,3.0,0,3,25000.0,1,5,9.03,4.91,687.0,1,0.65
377,32,1,9.0,0,1262.83,1137.13,9.0,0,3,6200.0,3,1,6.17,4.91,571.0,1,0.9
378,31,0,8.0,0,5510.42,3534.38,7.0,0,0,27050.0,0,3,14.54,4.91,528.0,1,0.64
379,24,1,2.0,1,4074.75,3675.09,3.0,0,3,20000.0,3,4,12.53,4.91,656.0,1,0.9
380,32,0,10.0,0,2445.75,1963.77,8.0,0,3,12004.0,0,1,11.04,4.91,630.0,1,0.8
381,22,1,0.0,2,3708.33,3133.83,3.0,0,3,18200.0,0,0,11.71,4.91,601.0,1,0.85
382,33,0,8.0,0,3464.75,2692.89,9.0,0,3,17000.0,3,1,11.48,4.91,618.0,1,0.78
383,26,1,5.0,0,4281.58,3134.95,4.0,0,3,21000.0,1,3,17.26,4.9,666.0,1,0.73
384,22,1,1.0,1,2957.67,2010.43,2.0,1,0,14500.0,3,4,9.88,4.9,665.0,0,0.68
385,31,0,3.0,0,4285.67,3540.54,7.0,0,0,21000.0,1,1,12.36,4.9,617.0,1,0.83
386,27,1,6.0,0,4899.42,2158.53,9.0,1,2,24000.0,3,5,9.91,4.9,508.0,0,0.44
387,29,1,5.0,0,3567.92,2258.69,5.0,0,3,17475.0,0,3,7.66,4.9,624.0,1,0.63
388,21,0,0.0,2,3675.42,2732.19,3.0,0,3,18000.0,1,4,9.88,4.9,654.0,1,0.74
389,23,0,0.0,2,3676.33,2678.65,2.0,1,2,18000.0,3,5,7.88,4.9,619.0,0,0.73
390,29,0,10.0,0,7149.83,6380.96,6.0,0,3,35000.0,0,4,8.9,4.9,650.0,1,0.89
391,26,0,6.0,0,3677.92,2977.23,2.0,1,0,18000.0,3,4,10.39,4.89,667.0,0,0.81
392,27,0,4.0,0,4168.75,2331.18,8.0,0,0,20400.0,3,1,11.01,4.89,600.0,0,0.56
393,27,1,5.0,0,4087.08,3240.25,8.0,0,3,20000.0,0,0,6.91,4.89,498.0,1,0.79
394,32,1,8.0,0,3515.33,3057.86,8.0,0,3,17195.0,2,1,9.91,4.89,711.0,1,0.87
395,36,1,12.0,0,4293.83,3686.18,11.0,0,3,21000.0,0,1,7.49,4.89,681.0,1,0.86
396,25,0,3.0,0,5061.83,3255.23,3.0,0,3,24750.0,3,4,14.22,4.89,638.0,1,0.64
397,29,1,8.0,0,3068.17,2047.65,8.0,1,0,15000.0,1,0,9.63,4.89,662.0,0,0.67
398,28,0,7.0,0,3416.25,2292.84,5.0,0,0,16700.0,3,4,7.66,4.89,684.0,0,0.67
399,25,1,3.0,0,3724.58,3179.81,4.0,0,3,18200.0,0,4,9.91,4.89,647.0,1,0.85
400,40,1,16.0,0,5731.0,4115.69,14.0,0,3,28000.0,0,2,18.62,4.89,635.0,1,0.72
401,26,1,3.0,0,3070.25,1786.53,2.0,0,2,15000.0,4,4,13.22,4.89,651.0,0,0.58
402,21,1,0.0,2,3070.33,1879.19,4.0,1,0,15000.0,1,5,7.51,4.89,670.0,0,0.61
403,22,1,2.0,1,5338.08,3849.45,3.0,0,3,26056.0,3,1,15.68,4.88,652.0,1,0.72
404,22,1,0.0,2,2458.75,1974.19,2.0,0,3,12000.0,0,4,14.79,4.88,623.0,1,0.8
405,28,1,5.0,0,3073.75,2482.39,9.0,0,0,15000.0,4,5,11.01,4.88,679.0,0,0.81
406,45,1,25.0,0,4973.5,2964.0,11.0,0,2,24250.0,0,3,19.03,4.88,659.0,1,0.6
407,28,0,5.0,0,3425.17,2594.38,9.0,0,0,16700.0,1,2,7.66,4.88,698.0,0,0.76
408,28,1,5.0,0,3077.33,2190.14,7.0,0,3,15000.0,4,1,15.95,4.87,631.0,1,0.71
409,23,1,0.0,2,2513.75,1624.36,3.0,0,3,12250.0,1,1,13.16,4.87,686.0,1,0.65
410,33,0,12.0,0,5444.0,4514.87,6.0,1,0,26528.0,1,4,10.5,4.87,586.0,0,0.83
411,24,0,0.0,2,3078.75,1876.89,3.0,0,2,15000.0,0,3,15.68,4.87,642.0,1,0.61
412,23,0,0.0,2,3387.25,2282.62,5.0,0,0,16503.0,1,4,8.88,4.87,648.0,0,0.67
413,26,1,0.0,2,3079.08,2510.5,3.0,0,3,15000.0,0,0,12.84,4.87,674.0,1,0.82
414,27,0,5.0,0,4106.67,3195.21,5.0,0,3,20000.0,4,3,6.91,4.87,657.0,1,0.78
415,28,1,7.0,0,3080.5,2015.83,8.0,0,0,15000.0,1,2,11.01,4.87,691.0,0,0.65
416,22,1,0.0,2,3080.75,1950.26,3.0,0,3,15000.0,0,0,11.66,4.87,607.0,1,0.63
417,29,0,7.0,0,4706.58,2982.19,9.0,0,3,22916.0,1,4,14.9,4.87,544.0,1,0.63
418,26,1,2.0,1,3081.17,2380.17,2.0,1,0,15000.0,4,2,11.16,4.87,594.0,0,0.77
419,22,1,0.0,2,5753.5,5126.56,2.0,0,3,28000.0,0,3,11.01,4.87,598.0,1,0.89
420,22,1,0.0,2,3082.42,2863.26,4.0,0,3,15000.0,3,0,15.27,4.87,675.0,1,0.93
421,31,1,6.0,0,3073.83,2600.47,6.0,0,3,14958.0,0,2,10.24,4.87,621.0,1,0.85
422,26,1,6.0,0,3082.58,1713.71,2.0,0,0,15000.0,3,2,11.35,4.87,633.0,0,0.56
423,26,1,3.0,0,3702.92,2026.02,3.0,1,0,18013.0,0,5,10.33,4.86,548.0,0,0.55
424,22,1,0.0,2,3084.25,2692.63,3.0,0,3,15000.0,1,0,15.27,4.86,581.0,1,0.87
425,24,0,1.0,1,2262.0,1553.57,2.0,0,3,11000.0,1,1,7.51,4.86,570.0,1,0.69
426,21,0,0.0,2,2894.5,2212.46,2.0,0,3,14075.0,1,5,11.01,4.86,626.0,1,0.76
427,29,1,7.0,0,3085.08,2512.95,10.0,0,3,15000.0,0,0,16.4,4.86,637.0,1,0.81
428,26,0,6.0,0,3085.5,2175.88,2.0,0,2,15000.0,0,2,13.22,4.86,642.0,0,0.71
429,38,1,16.0,0,3702.75,1979.65,13.0,1,0,18000.0,3,5,10.38,4.86,697.0,0,0.53
430,29,1,10.0,0,4680.17,3144.44,9.0,0,3,22750.0,0,0,14.46,4.86,684.0,1,0.67
431,23,0,0.0,2,3087.75,2370.92,4.0,0,3,15000.0,3,4,10.25,4.86,624.0,1,0.77
432,22,0,0.0,2,3396.67,1468.96,4.0,1,2,16500.0,0,1,8.9,4.86,586.0,0,0.43
433,23,1,0.0,2,2522.17,1638.55,4.0,0,3,12250.0,4,4,13.16,4.86,706.0,1,0.65
434,27,0,7.0,0,3448.75,2199.06,6.0,0,2,16750.0,1,1,10.59,4.86,708.0,0,0.64
435,22,0,0.0,2,3089.25,2674.0,2.0,0,3,15000.0,1,0,15.27,4.86,636.0,1,0.87
436,24,0,3.0,0,2471.5,1902.31,4.0,0,3,12000.0,3,4,10.36,4.86,648.0,1,0.77
437,22,1,0.0,2,3089.92,1770.35,4.0,0,2,15000.0,0,1,6.62,4.85,670.0,0,0.57
438,29,1,10.0,0,669.75,540.57,9.0,0,3,3250.0,0,2,8.59,4.85,621.0,1,0.81
439,25,0,0.0,2,3875.25,2293.49,3.0,1,0,18800.0,3,5,11.01,4.85,580.0,0,0.59
440,34,1,11.0,0,3087.83,2463.9,10.0,0,3,14975.0,1,2,12.53,4.85,662.0,1,0.8
441,24,1,0.0,2,3093.08,2356.82,3.0,0,3,15000.0,1,0,15.52,4.85,657.0,1,0.76
442,38,1,16.0,0,3093.33,2790.49,15.0,0,3,15000.0,0,4,14.61,4.85,639.0,1,0.9
443,32,0,12.0,0,2474.75,1761.02,8.0,0,3,12000.0,3,3,11.01,4.85,700.0,1,0.71
444,28,1,3.0,0,3095.92,2534.1,7.0,0,3,15000.0,1,0,15.88,4.85,679.0,1,0.82
445,24,0,4.0,0,2972.83,2361.37,4.0,0,3,14400.0,4,3,15.7,4.84,643.0,1,0.79
446,25,1,0.0,2,2478.25,1620.27,4.0,0,3,12000.0,4,0,12.17,4.84,681.0,1,0.65
447,23,1,1.0,1,2478.33,1462.01,4.0,0,2,12000.0,4,5,11.01,4.84,667.0,0,0.59
448,24,1,1.0,1,1653.08,1577.95,2.0,0,3,8000.0,0,2,13.57,4.84,675.0,1,0.95
449,28,1,5.0,0,3058.58,2639.37,7.0,0,3,14800.0,3,3,11.14,4.84,631.0,1,0.86
450,37,1,15.0,0,3101.5,2297.36,12.0,0,3,15000.0,3,4,11.01,4.84,707.0,1,0.74
451,28,1,4.0,0,3103.08,2007.46,9.0,1,0,15000.0,1,5,11.01,4.83,659.0,0,0.65
452,29,1,7.0,0,2503.83,1633.23,7.0,0,3,12092.0,3,4,11.79,4.83,535.0,1,0.65
453,25,0,3.0,0,3727.25,2067.52,2.0,1,0,18000.0,3,5,9.17,4.83,591.0,0,0.55
454,22,0,0.0,2,4973.33,3474.41,4.0,0,3,24000.0,3,3,17.56,4.83,590.0,1,0.7
455,31,1,11.0,0,3109.08,2192.78,6.0,0,3,15000.0,0,2,10.0,4.82,646.0,1,0.71
456,25,0,5.0,0,3109.92,1738.49,2.0,0,0,15000.0,0,2,10.2,4.82,620.0,0,0.56
457,37,0,16.0,0,2074.08,1927.77,11.0,0,3,10000.0,1,1,17.14,4.82,716.0,1,0.93
458,29,0,2.0,1,5186.5,3691.72,10.0,1,0,25000.0,0,4,11.49,4.82,650.0,0,0.71
459,21,0,0.0,2,1660.92,1578.71,4.0,0,3,8000.0,1,2,7.51,4.82,675.0,1,0.95
460,27,1,0.0,2,3478.17,1530.72,6.0,1,2,16750.0,4,4,10.59,4.82,662.0,0,0.44
461,29,1,4.0,0,2159.58,1681.57,9.0,0,3,10400.0,3,4,8.49,4.82,630.0,1,0.78
462,28,1,3.0,0,3477.75,2296.69,6.0,1,0,16747.0,4,4,10.4,4.82,627.0,0,0.66
463,23,0,0.0,2,7271.92,4875.16,2.0,0,0,35000.0,3,3,15.99,4.81,571.0,1,0.67
464,22,1,3.0,0,2077.83,1739.73,2.0,0,3,10000.0,4,1,10.95,4.81,654.0,1,0.84
465,34,0,13.0,0,6234.5,4002.12,8.0,0,3,30000.0,1,3,11.71,4.81,719.0,1,0.64
466,22,0,0.0,2,2078.33,1680.55,4.0,0,3,10000.0,3,1,7.49,4.81,439.0,1,0.81
467,29,1,6.0,0,2548.67,1682.5,9.0,0,3,12262.0,1,5,9.59,4.81,605.0,1,0.66
468,31,0,12.0,0,4780.58,3503.18,9.0,0,0,23000.0,0,5,14.84,4.81,593.0,1,0.73
469,23,0,0.0,2,2078.58,1313.48,5.0,0,3,10000.0,0,1,7.82,4.81,657.0,1,0.63
470,35,1,13.0,0,6235.92,5340.77,10.0,0,3,30000.0,0,3,12.54,4.81,644.0,1,0.86
471,22,1,3.0,0,6236.0,4485.42,3.0,0,0,30000.0,0,5,6.62,4.81,674.0,0,0.72
472,35,0,13.0,0,4989.0,3520.91,10.0,0,3,24000.0,4,0,15.2,4.81,594.0,1,0.71
473,37,0,15.0,0,6863.17,4963.53,15.0,0,0,33000.0,1,1,9.99,4.81,696.0,0,0.72
474,28,0,2.0,1,2139.08,1705.05,8.0,0,3,10283.0,1,0,9.58,4.81,667.0,1,0.8
475,26,1,1.0,1,1269.08,850.1,3.0,0,2,6100.0,0,1,7.51,4.81,599.0,1,0.67
476,28,1,5.0,0,3798.17,2928.18,10.0,1,0,18250.0,3,3,7.49,4.8,568.0,0,0.77
477,25,1,4.0,0,4891.25,3727.09,4.0,0,0,23500.0,0,3,13.49,4.8,619.0,0,0.76
478,24,0,0.0,2,6870.25,5435.14,3.0,0,3,33000.0,3,2,12.68,4.8,654.0,1,0.79
479,43,0,18.0,0,3747.42,3134.64,16.0,0,3,18000.0,3,4,11.71,4.8,611.0,1,0.84
480,21,1,0.0,2,3753.42,2216.04,4.0,1,2,18000.0,0,5,10.25,4.8,649.0,0,0.59
481,22,0,0.0,2,3806.0,3002.42,2.0,0,3,18250.0,1,4,14.61,4.8,561.0,1,0.79
482,24,0,4.0,0,3181.75,2117.95,3.0,0,3,15246.0,0,4,17.76,4.79,615.0,1,0.67
483,27,1,2.0,1,6263.42,4756.93,3.0,0,3,30000.0,0,3,17.92,4.79,649.0,1,0.76
484,28,0,8.0,0,3091.33,2039.7,7.0,0,3,14800.0,3,2,11.14,4.79,686.0,1,0.66
485,31,0,8.0,0,1289.5,905.77,8.0,0,3,6169.0,3,0,6.59,4.78,687.0,1,0.7
